CarTelemetryPacket { speed_kph: 0, throttle: 0.0, steer: -0.0, brake: 0.0, clutch: 0, gear: 0, eng_rpm: 3489, drs: 0, rev_light_percent: 0, brake_1_temp: 30, brake_2_temp: 30, brake_3_temp: 30, brake_4_temp: 30, tyre_1_surface_temp: 85, tyre_2_surface_temp: 85, tyre_3_surface_temp: 90, tyre_4_surface_temp: 90, tyre_1_inner_temp: 85, tyre_2_inner_temp: 85, tyre_3_inner_temp: 90, tyre_4_inner_temp: 90, engine_temp: 89, tyre_1_pressure: 21.1, tyre_2_pressure: 21.1, tyre_3_pressure: 23.0, tyre_4_pressure: 23.0, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 323, throttle: 1.0, steer: -0.005172789, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11285, drs: 0, rev_light_percent: 34, brake_1_temp: 206, brake_2_temp: 206, brake_3_temp: 120, brake_4_temp: 120, tyre_1_surface_temp: 97, tyre_2_surface_temp: 109, tyre_3_surface_temp: 96, tyre_4_surface_temp: 105, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.504461, tyre_2_pressure: 21.47133, tyre_3_pressure: 23.158354, tyre_4_pressure: 22.952433, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 323, throttle: 1.0, steer: 0.001449585, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11296, drs: 0, rev_light_percent: 35, brake_1_temp: 204, brake_2_temp: 204, brake_3_temp: 119, brake_4_temp: 119, tyre_1_surface_temp: 96, tyre_2_surface_temp: 108, tyre_3_surface_temp: 96, tyre_4_surface_temp: 104, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.50534, tyre_2_pressure: 21.474718, tyre_3_pressure: 23.158575, tyre_4_pressure: 22.954576, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 323, throttle: 1.0, steer: 0.0050507784, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11306, drs: 0, rev_light_percent: 36, brake_1_temp: 203, brake_2_temp: 202, brake_3_temp: 119, brake_4_temp: 119, tyre_1_surface_temp: 96, tyre_2_surface_temp: 107, tyre_3_surface_temp: 95, tyre_4_surface_temp: 104, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.506197, tyre_2_pressure: 21.478077, tyre_3_pressure: 23.158762, tyre_4_pressure: 22.956707, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 324, throttle: 1.0, steer: 0.009170651, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11316, drs: 0, rev_light_percent: 37, brake_1_temp: 201, brake_2_temp: 201, brake_3_temp: 118, brake_4_temp: 118, tyre_1_surface_temp: 96, tyre_2_surface_temp: 106, tyre_3_surface_temp: 95, tyre_4_surface_temp: 103, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.506943, tyre_2_pressure: 21.481026, tyre_3_pressure: 23.1589, tyre_4_pressure: 22.958582, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 324, throttle: 1.0, steer: 0.011764765, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11326, drs: 0, rev_light_percent: 38, brake_1_temp: 199, brake_2_temp: 199, brake_3_temp: 118, brake_4_temp: 118, tyre_1_surface_temp: 96, tyre_2_surface_temp: 106, tyre_3_surface_temp: 95, tyre_4_surface_temp: 103, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.507723, tyre_2_pressure: 21.484062, tyre_3_pressure: 23.159, tyre_4_pressure: 22.96052, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 324, throttle: 1.0, steer: 0.01145947, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11335, drs: 0, rev_light_percent: 39, brake_1_temp: 198, brake_2_temp: 197, brake_3_temp: 117, brake_4_temp: 117, tyre_1_surface_temp: 96, tyre_2_surface_temp: 105, tyre_3_surface_temp: 95, tyre_4_surface_temp: 102, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.50844, tyre_2_pressure: 21.486822, tyre_3_pressure: 23.159086, tyre_4_pressure: 22.962288, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 325, throttle: 1.0, steer: 0.010116696, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11344, drs: 0, rev_light_percent: 40, brake_1_temp: 196, brake_2_temp: 196, brake_3_temp: 117, brake_4_temp: 117, tyre_1_surface_temp: 96, tyre_2_surface_temp: 104, tyre_3_surface_temp: 95, tyre_4_surface_temp: 102, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.509102, tyre_2_pressure: 21.489227, tyre_3_pressure: 23.15913, tyre_4_pressure: 22.963835, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 325, throttle: 1.0, steer: 0.0025177002, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11353, drs: 0, rev_light_percent: 41, brake_1_temp: 194, brake_2_temp: 194, brake_3_temp: 116, brake_4_temp: 116, tyre_1_surface_temp: 95, tyre_2_surface_temp: 104, tyre_3_surface_temp: 95, tyre_4_surface_temp: 101, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.509848, tyre_2_pressure: 21.491894, tyre_3_pressure: 23.159182, tyre_4_pressure: 22.965559, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 325, throttle: 1.0, steer: -0.003952086, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11361, drs: 0, rev_light_percent: 42, brake_1_temp: 193, brake_2_temp: 192, brake_3_temp: 116, brake_4_temp: 116, tyre_1_surface_temp: 95, tyre_2_surface_temp: 103, tyre_3_surface_temp: 95, tyre_4_surface_temp: 101, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.510519, tyre_2_pressure: 21.49422, tyre_3_pressure: 23.159182, tyre_4_pressure: 22.967066, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 325, throttle: 1.0, steer: -0.0047150254, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11369, drs: 0, rev_light_percent: 43, brake_1_temp: 191, brake_2_temp: 191, brake_3_temp: 116, brake_4_temp: 115, tyre_1_surface_temp: 95, tyre_2_surface_temp: 102, tyre_3_surface_temp: 94, tyre_4_surface_temp: 100, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 91, engine_temp: 109, tyre_1_pressure: 21.511162, tyre_2_pressure: 21.49642, tyre_3_pressure: 23.15918, tyre_4_pressure: 22.96849, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: -0.0049286485, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11378, drs: 0, rev_light_percent: 43, brake_1_temp: 189, brake_2_temp: 189, brake_3_temp: 115, brake_4_temp: 115, tyre_1_surface_temp: 95, tyre_2_surface_temp: 102, tyre_3_surface_temp: 94, tyre_4_surface_temp: 100, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.511766, tyre_2_pressure: 21.498512, tyre_3_pressure: 23.15913, tyre_4_pressure: 22.969847, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: -0.0049286485, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11384, drs: 0, rev_light_percent: 44, brake_1_temp: 188, brake_2_temp: 187, brake_3_temp: 115, brake_4_temp: 115, tyre_1_surface_temp: 95, tyre_2_surface_temp: 102, tyre_3_surface_temp: 94, tyre_4_surface_temp: 99, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.512323, tyre_2_pressure: 21.5005, tyre_3_pressure: 23.159058, tyre_4_pressure: 22.971125, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: 0.00019836426, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11390, drs: 0, rev_light_percent: 45, brake_1_temp: 186, brake_2_temp: 186, brake_3_temp: 114, brake_4_temp: 114, tyre_1_surface_temp: 95, tyre_2_surface_temp: 101, tyre_3_surface_temp: 94, tyre_4_surface_temp: 99, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.512861, tyre_2_pressure: 21.502407, tyre_3_pressure: 23.158962, tyre_4_pressure: 22.972351, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: 0.012344599, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11398, drs: 0, rev_light_percent: 46, brake_1_temp: 185, brake_2_temp: 184, brake_3_temp: 114, brake_4_temp: 114, tyre_1_surface_temp: 95, tyre_2_surface_temp: 101, tyre_3_surface_temp: 94, tyre_4_surface_temp: 99, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.513384, tyre_2_pressure: 21.504293, tyre_3_pressure: 23.158863, tyre_4_pressure: 22.973568, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: 0.02278173, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11404, drs: 0, rev_light_percent: 46, brake_1_temp: 183, brake_2_temp: 183, brake_3_temp: 114, brake_4_temp: 114, tyre_1_surface_temp: 95, tyre_2_surface_temp: 100, tyre_3_surface_temp: 94, tyre_4_surface_temp: 98, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.513844, tyre_2_pressure: 21.506002, tyre_3_pressure: 23.158743, tyre_4_pressure: 22.974676, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: 0.02919054, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11408, drs: 0, rev_light_percent: 47, brake_1_temp: 182, brake_2_temp: 181, brake_3_temp: 113, brake_4_temp: 113, tyre_1_surface_temp: 95, tyre_2_surface_temp: 100, tyre_3_surface_temp: 94, tyre_4_surface_temp: 98, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.514347, tyre_2_pressure: 21.507664, tyre_3_pressure: 23.158592, tyre_4_pressure: 22.975773, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 326, throttle: 1.0, steer: 0.029587269, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11412, drs: 0, rev_light_percent: 47, brake_1_temp: 180, brake_2_temp: 180, brake_3_temp: 113, brake_4_temp: 113, tyre_1_surface_temp: 95, tyre_2_surface_temp: 99, tyre_3_surface_temp: 94, tyre_4_surface_temp: 98, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.514822, tyre_2_pressure: 21.509089, tyre_3_pressure: 23.158455, tyre_4_pressure: 22.976748, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.028641224, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11415, drs: 0, rev_light_percent: 48, brake_1_temp: 179, brake_2_temp: 178, brake_3_temp: 113, brake_4_temp: 113, tyre_1_surface_temp: 95, tyre_2_surface_temp: 99, tyre_3_surface_temp: 94, tyre_4_surface_temp: 97, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.515358, tyre_2_pressure: 21.510513, tyre_3_pressure: 23.158304, tyre_4_pressure: 22.977732, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.028641224, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11417, drs: 0, rev_light_percent: 48, brake_1_temp: 177, brake_2_temp: 177, brake_3_temp: 112, brake_4_temp: 112, tyre_1_surface_temp: 95, tyre_2_surface_temp: 98, tyre_3_surface_temp: 94, tyre_4_surface_temp: 97, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.515919, tyre_2_pressure: 21.511782, tyre_3_pressure: 23.158161, tyre_4_pressure: 22.97862, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.030899525, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11420, drs: 0, rev_light_percent: 48, brake_1_temp: 176, brake_2_temp: 175, brake_3_temp: 112, brake_4_temp: 112, tyre_1_surface_temp: 95, tyre_2_surface_temp: 98, tyre_3_surface_temp: 94, tyre_4_surface_temp: 97, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.516554, tyre_2_pressure: 21.51301, tyre_3_pressure: 23.15801, tyre_4_pressure: 22.979496, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.03260851, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11421, drs: 0, rev_light_percent: 48, brake_1_temp: 174, brake_2_temp: 174, brake_3_temp: 112, brake_4_temp: 112, tyre_1_surface_temp: 96, tyre_2_surface_temp: 97, tyre_3_surface_temp: 94, tyre_4_surface_temp: 97, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.517185, tyre_2_pressure: 21.514065, tyre_3_pressure: 23.157873, tyre_4_pressure: 22.980268, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.03169298, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11422, drs: 0, rev_light_percent: 48, brake_1_temp: 173, brake_2_temp: 172, brake_3_temp: 112, brake_4_temp: 112, tyre_1_surface_temp: 96, tyre_2_surface_temp: 97, tyre_3_surface_temp: 94, tyre_4_surface_temp: 96, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.517889, tyre_2_pressure: 21.515097, tyre_3_pressure: 23.15777, tyre_4_pressure: 22.981037, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.02302587, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11425, drs: 0, rev_light_percent: 49, brake_1_temp: 171, brake_2_temp: 171, brake_3_temp: 111, brake_4_temp: 111, tyre_1_surface_temp: 96, tyre_2_surface_temp: 97, tyre_3_surface_temp: 94, tyre_4_surface_temp: 96, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.518677, tyre_2_pressure: 21.5161, tyre_3_pressure: 23.157671, tyre_4_pressure: 22.981796, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.01271081, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11426, drs: 0, rev_light_percent: 49, brake_1_temp: 170, brake_2_temp: 170, brake_3_temp: 111, brake_4_temp: 111, tyre_1_surface_temp: 96, tyre_2_surface_temp: 96, tyre_3_surface_temp: 94, tyre_4_surface_temp: 96, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.51942, tyre_2_pressure: 21.516924, tyre_3_pressure: 23.157583, tyre_4_pressure: 22.982433, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.013534784, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11428, drs: 0, rev_light_percent: 49, brake_1_temp: 168, brake_2_temp: 168, brake_3_temp: 111, brake_4_temp: 111, tyre_1_surface_temp: 96, tyre_2_surface_temp: 96, tyre_3_surface_temp: 94, tyre_4_surface_temp: 96, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.520271, tyre_2_pressure: 21.517782, tyre_3_pressure: 23.157478, tyre_4_pressure: 22.983109, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 1.0, steer: 0.022934318, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11431, drs: 0, rev_light_percent: 49, brake_1_temp: 167, brake_2_temp: 167, brake_3_temp: 111, brake_4_temp: 111, tyre_1_surface_temp: 96, tyre_2_surface_temp: 96, tyre_3_surface_temp: 94, tyre_4_surface_temp: 95, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 95, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.521078, tyre_2_pressure: 21.518522, tyre_3_pressure: 23.157364, tyre_4_pressure: 22.983707, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 327, throttle: 0.9140612, steer: 0.026077628, brake: 0.0, clutch: 0, gear: 8, eng_rpm: 11427, drs: 0, rev_light_percent: 49, brake_1_temp: 166, brake_2_temp: 165, brake_3_temp: 110, brake_4_temp: 110, tyre_1_surface_temp: 96, tyre_2_surface_temp: 95, tyre_3_surface_temp: 94, tyre_4_surface_temp: 95, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.521881, tyre_2_pressure: 21.519178, tyre_3_pressure: 23.157219, tyre_4_pressure: 22.98425, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 323, throttle: 0.19443047, steer: 0.022323966, brake: 0.36902416, clutch: 0, gear: 8, eng_rpm: 11236, drs: 0, rev_light_percent: 27, brake_1_temp: 218, brake_2_temp: 218, brake_3_temp: 181, brake_4_temp: 181, tyre_1_surface_temp: 96, tyre_2_surface_temp: 95, tyre_3_surface_temp: 94, tyre_4_surface_temp: 95, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.522682, tyre_2_pressure: 21.519758, tyre_3_pressure: 23.157076, tyre_4_pressure: 22.984777, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 313, throttle: 0.0, steer: 0.018203974, brake: 0.48807508, clutch: 0, gear: 8, eng_rpm: 10882, drs: 0, rev_light_percent: 0, brake_1_temp: 308, brake_2_temp: 308, brake_3_temp: 298, brake_4_temp: 298, tyre_1_surface_temp: 96, tyre_2_surface_temp: 94, tyre_3_surface_temp: 94, tyre_4_surface_temp: 95, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.523447, tyre_2_pressure: 21.520258, tyre_3_pressure: 23.156956, tyre_4_pressure: 22.985262, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 302, throttle: 0.0, steer: 0.018203974, brake: 0.62108797, clutch: 0, gear: 8, eng_rpm: 10490, drs: 0, rev_light_percent: 0, brake_1_temp: 408, brake_2_temp: 407, brake_3_temp: 424, brake_4_temp: 423, tyre_1_surface_temp: 96, tyre_2_surface_temp: 94, tyre_3_surface_temp: 94, tyre_4_surface_temp: 95, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.524181, tyre_2_pressure: 21.52067, tyre_3_pressure: 23.156858, tyre_4_pressure: 22.98574, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 290, throttle: 0.0, steer: 0.018203974, brake: 0.7187457, clutch: 0, gear: 8, eng_rpm: 10044, drs: 0, rev_light_percent: 0, brake_1_temp: 513, brake_2_temp: 512, brake_3_temp: 551, brake_4_temp: 550, tyre_1_surface_temp: 95, tyre_2_surface_temp: 93, tyre_3_surface_temp: 94, tyre_4_surface_temp: 94, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.524908, tyre_2_pressure: 21.521006, tyre_3_pressure: 23.156763, tyre_4_pressure: 22.98624, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 278, throttle: 0.0, steer: 0.018203974, brake: 0.74218357, clutch: 0, gear: 8, eng_rpm: 9621, drs: 0, rev_light_percent: 0, brake_1_temp: 599, brake_2_temp: 598, brake_3_temp: 650, brake_4_temp: 649, tyre_1_surface_temp: 95, tyre_2_surface_temp: 93, tyre_3_surface_temp: 94, tyre_4_surface_temp: 94, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.52553, tyre_2_pressure: 21.521235, tyre_3_pressure: 23.156717, tyre_4_pressure: 22.9867, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 266, throttle: 0.0, steer: 0.013473749, brake: 0.7499962, clutch: 0, gear: 7, eng_rpm: 10626, drs: 0, rev_light_percent: 0, brake_1_temp: 673, brake_2_temp: 672, brake_3_temp: 731, brake_4_temp: 730, tyre_1_surface_temp: 95, tyre_2_surface_temp: 93, tyre_3_surface_temp: 94, tyre_4_surface_temp: 94, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.526127, tyre_2_pressure: 21.521389, tyre_3_pressure: 23.15667, tyre_4_pressure: 22.98714, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 254, throttle: 0.0, steer: 0.0066987276, brake: 0.7539025, clutch: 0, gear: 7, eng_rpm: 10141, drs: 0, rev_light_percent: 0, brake_1_temp: 733, brake_2_temp: 732, brake_3_temp: 794, brake_4_temp: 793, tyre_1_surface_temp: 95, tyre_2_surface_temp: 92, tyre_3_surface_temp: 93, tyre_4_surface_temp: 94, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.526657, tyre_2_pressure: 21.521456, tyre_3_pressure: 23.15662, tyre_4_pressure: 22.987574, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

CarTelemetryPacket { speed_kph: 242, throttle: 0.0, steer: 0.0018157959, brake: 0.77734035, clutch: 0, gear: 7, eng_rpm: 9658, drs: 0, rev_light_percent: 0, brake_1_temp: 782, brake_2_temp: 782, brake_3_temp: 844, brake_4_temp: 843, tyre_1_surface_temp: 94, tyre_2_surface_temp: 92, tyre_3_surface_temp: 93, tyre_4_surface_temp: 94, tyre_1_inner_temp: 92, tyre_2_inner_temp: 92, tyre_3_inner_temp: 94, tyre_4_inner_temp: 92, engine_temp: 109, tyre_1_pressure: 21.527119, tyre_2_pressure: 21.521435, tyre_3_pressure: 23.156527, tyre_4_pressure: 22.987963, tyre_1_surf_type: 0, tyre_2_surf_type: 0, tyre_3_surf_type: 0, tyre_4_surf_type: 0 }

